title,departure,destination,type_of_route,review_text,travel_date,review_date,rating,legroom_rating,seat_comfort_rating,entertainment_rating,customer_service_rating,value_rating,cleanliness_rating,check_in_rating,food_rating
Do not fly premium economy on Swiss - not worth it,Los Angeles,Zurich,International,"The premium economy is absolutely not worth it..in the same cabine as the economy, the same food (we were told our choice is no longer available, but not to be worried they will bring us the economy one, its the same anyways). The toilet is small and was rather dirty. The premium economy seats looked very nice on paper, inclining forward with a fix back so your space is not disturbed by people in front (this was our main reason for choosing premium economy) and nice automatic legrest, but turned out to be extremely uncomfotable. Hard seats, very difficult to incline, and worst of all the legrest only came up halfway. There was no traditional legrest as in other airline's premium economy, so my legs started hurting 3h into the flight. Havent slept a bit. Worst premium economy experience ever. The stewardesses seemed to be learning on the job. Very disappointing.
Only plus was the punctuality and the tomato juice with salt&pepper, however you get that also in economy:)",May 2023,"July 12, 2023",2.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0
"Swiss air, give them a miss, poor punctuality!",Birmingham,Zurich,Europe,Probably the worst air line I have ever come across for punctuality.  I travel every 3 weeks with Swiss air on business and have done so since Jan 2023.  Every flight has been delayed.  How can an air line charge premium rates and give such poor service.  It's hard to avoid them but I would recommend using another airline if can.,July 2023,"July 10, 2023",1.0,2.0,2.0,,4.0,1.0,3.0,1.0,2.0
"THE WORST AIRLINE , TOTAL DISASTER",Boston,Sofia,International,"""My recent experience with SWISS airlines was nothing short of disappointing. From start to finish, the entire journey was plagued with issues and setbacks. First and foremost, the customer service was abysmal. The staff seemed disinterested and unhelpful, displaying a lack of professionalism that I found extremely frustrating.

Furthermore, the flight itself was far from satisfactory. The seats were cramped and uncomfortable, leaving me feeling cramped and restless throughout the entire duration of the flight. The lack of legroom was particularly unbearable, making it nearly impossible to find a comfortable position to sit in. Additionally, the in-flight entertainment was severely lacking, with a limited selection of outdated movies and TV shows. It felt like a step back in time rather than a modern travel experience.

To make matters worse, the food served on board was tasteless and unappetizing. The meals lacked variety and were of subpar quality. I was left feeling unsatisfied and hungry, which only added to my overall dissatisfaction with the airline.

Lastly, the airline's punctuality was highly questionable. My flight experienced a significant delay, causing me to miss an important connection. This lack of punctuality and disregard for passengers' time is simply unacceptable.

All in all, my experience with SWISS airlines was marred by poor customer service, uncomfortable seating, lackluster entertainment options, unappetizing food, and significant delays. I would strongly advise against choosing this airline if you value a pleasant and hassle-free travel experience. There are much better options available that provide superior service and comfort.""",July 2023,"July 10, 2023",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SWISS needs to upgrade,Zurich,New Delhi,International,"This was an OK flight... it had more negatives than positives.

1. Departure was delayed for about one hour; along with boarding because of the arrival of incoming aircraft.

2. The inflight entertainment system was really old and needed an upgrade. The inflight entertainment system still had a remote in the armrest and was all worn and dirty. 

3. The cabin needed a full refurbishment since it hasn't been upgraded to Premium Economy, like in its 777s and A340s. 

4. My screen was frozen a lot - I asked to reset it and still didn't work

5. The headphones and amenities were all low quality of airline standards

6. The cabin crew were quite unresponsive and slept for most of thr flight 

Overall, their food was awesome and had metal cutlery, and were apologetic about the flight delays. They also gave swiss chocolates at the end of the flight!

Overall, the p",July 2023,"July 9, 2023",3.0,3.0,4.0,1.0,3.0,5.0,4.0,5.0,5.0
Staff at the counter ruined  the SWISS image for me,Antalya,Zurich,Europe,"SWISS

Herewith I would like to express my strong and serious disappointment with the Check in process with SWISS July 7th  for the flight # WK177 Antalya to Zurich .  Before my flights I have checked all the docs required  for me , my husband and the small dog with SWISS web site and called to the call center several times 
- what I faced at the check in at Antalya airport today  - the absolutely incompetent young and very stubborn lady at desk # 143 who kept us 45 minutes to check in ! What a shame on SWISS IMAGE !!! 
all documents rules and transits passengers rights need to be clear written in the instructions and (!) attention (!) well learned  by airline supporting  staff - that lady at desk 143 she was terrible in the way she treated us and she did not know anything , she was asking her next desk colleagues every single steps , she was calling all the number and many times …till her radio”s get flat out of battery -:))) 
The queue behind  us was very angry and had to move to the other counters with more competent ( hope ) personnel- that was huge delay !!!  And after all it took her another 15 min to go to the office and to make photocopy of the pet’s passport and certification. Never seen in my life raging with my dog  for 7 years so much efficiently at the checking -in process . 

And to crown it all  she sticked only 2 out of 5 language pieces tags on my passport. 

Take a look at your staff - learn from TK or Lufthansa on the best practices in processes and  please  improve  . Why SWISS does not allow to pay extra language pieces and pets in cabin in advance on-line or by phone? What happened to the service you used to have before ?  Why I pay so much for the flights  and face that low level service at the entrance ?

Extremely regret I have chosen with SWISS AIRLINES and unhappy. Wish to see the excuses from the airline service staff for that kind of horrible treatment of the frequent flying passages line me )!!)  who checked and learned all the rules and flights regulations well in advance . 

Waiting for the comments from your side on the situation that happened with my family who chosen SWISS and the response to that my feedback, please!",July 2023,"July 8, 2023",1.0,,,,,,,,
Another aborted landing,Zurich,Dublin,Europe,"This the airline that I have experienced the most aborted landings with. I have been a passenger for over 40
Years now. I mean it so either the pilots or the regs. Please avoid for your own shake…",July 2023,"July 7, 2023",2.0,,,,,,,,
Horrible... AVOID!,Newark,Brindisi,International,"After flying with over 15 different airlines and traveling to numerous countries around the world, I can confidently say that Swiss International Air Lines is the absolute worst airline I have ever flown with. They have deleted my return ticket because I asked for a date change without my permission and didn't even inform me. 
I called them a few days before my original return date to see if I could change my return flight to 2 days earlier than planned. they said yes and went ahead and changed my ticket as well as sent me a confirmation email with the new dates. a few hours later I received an email saying that my credit card used for rebooking charge didn't process. I gave them another call and this time the customer service rep said that I actually can't change my ticket and I would need to fly back during the original return date. 
a day before the original return flight I couldn't login to see my booking using the reference number so I called them again to learn that my return ticket was 'deleted'. They said because I asked for a change and it was not possible there were two booking under my name and they cancelled both. They robbed me off the return flight that I payed months in advanced. 
I was told by the customer service rep this time that I could rebook my deleted return flight with a penalty and the fare difference if I preferred... it is unbelievable but this is what they told me. When I got frustrated I was told by the customer service rep that maybe I should 'go away and think a little bit'... 
I ended but buying an entirely different one way ticket home that costed me over $1,000 in addition to the $1,900 roundtrip ticket that I already paid for with Swiss. 
They are rude and they literally steal your money in broad daylight and don't even try to fix their mistake... Worst airline, worst customer service.. AVOID AT ALL COSTS!",June 2023,"July 6, 2023",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Flight From HELL,Singapore,Zurich,International,"My AUTISTIC TATTOOED DAUGHTER had the WORST TIME EVER.

THE FLIGHT WAS DELAYED and SHE WAS SCAMMED BY LUFTHANSA!!!

SHE WAS FORCED TO SIT BETWEEN A BILLION PEOPLE LIKE CATTLE BEING HAULED TO THE SLAUGHTER HOUSE.

She did remark on the fantastic toilet facilities which is why i give the airline a 2/5 :D",July 2023,"July 5, 2023",2.0,,,,,,,,
Swissport service for the delayed luggage was terrible.,Los Angeles,Zurich,International,"I flew from LX to Zurich on UA622 and UA9807, operated by Swiss Airlines, on May 31, 2023. After waiting for a considerable amount of time at the carousel, my luggage failed to appear, leading me to suspect that it may have been lost or delayed. Consequently, I approached the Swissport service staff for assistance. Despite my initial wait, the staff advised me to continue waiting. However, when I approached them for a second time, the same staff member informed me that they were unable to locate my luggage. They instructed me to fill out an e-form and assured me that they would contact me once they had additional information.

However, a day passed without any phone calls from Swissport. Growing concerned, I took the initiative to call them myself on the second day. The staff member I spoke to once again confirmed that they were still unable to locate my luggage and asked me to remain patient. Regrettably, the third day arrived, and I still hadn't received any calls from Swissport. During this time, while waiting for their call, I took it upon myself to search online for more information. Fortunately, I managed to find the necessary details and locate my luggage independently.
It is disheartening to think that I had to personally find my own luggage instead of the Swissport staff fulfilling their promise to contact me. Despite being repeatedly assured that they would reach out, I never received any calls from them.
While traveling from town to town, I wanted to ensure that Swissport knew my intended destinations. Therefore, I contacted them once again to confirm if they had received my luggage in Switzerland and to update them with my new address. Fortunately, they confirmed that my luggage was indeed in their possession. However, I was informed that I needed to contact the carrier directly to update my address. Following their instructions, I promptly called the carrier but was directed to email them my new address. I complied and sent the email, but my concern grew when I repeatedly called the carrier numerous times to confirm if they had received my new address, only to have nobody answer the phone.

Feeling frustrated, I reached out to Swissport once more for assistance. To my surprise, they informed me that it was necessary to provide them with the updated address, not the carrier. This contradicted the initial information given by Swissport staff, causing further confusion and inconvenience. Despite the fact that I was relieved to have located my luggage with my own efforts, the overall experience was marred by the lack of coordination and inconsistent instructions provided by Swissport.
Later in the day, the driver called me, the only call I get from whole dam process, telling me that the luggage was delivered, but to the old address where I had already left. I had to wait an extra day without my luggage on the fourth day. 

On the fifth day, I made another early morning call to the carrier to ensure they had received my new address and to coordinate with the landlord for access to my apartment. I was informed that my luggage was en route to Zermatt, and I stayed in regular contact with the landlord for any updates. However, despite the expected delivery time provided by the landlord, I received no calls from the driver, and the promised time came and went without my luggage being delivered. Frustrated and running out of patience, I decided to check downstairs myself. To my surprise, I found my luggage left unattended in a public area. It was only then, on the fifth day, that I finally retrieved my belongings. The entire experience was a nightmare.

The level of service provided by Swissport and their carrier was abysmal. They showed no regard for the inconvenience they caused their customers. There were no updates provided, no notification when the luggage was delivered, and a lack of communication throughout the entire ordeal. I intend to share this terrible experience with my friends and family, cautioning them to think twice before choosing Swiss as their travel option.",May 2023,"July 3, 2023",1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0
Incredibly bad service by Swiss air agents!!,Frankfurt,Canton of Geneva,Europe,"Incredibly poor service by Swiss Air agents! It is as if dealing with a 3rd world company! After their strike on 30th June, flights got cancelled. 
The agents are incredibly unprofessional with very poor English language skills. And they have no clear information about the situation or rebooking status. They have no clue about how to handle difficult situation per customer. There is no transparency within the company and no clear communication between Swiss Air and Lufthansa. I've been calling both companies back and forth with zero professional agent concern! Never expected Swiss Air to be that bad! As long as all flights go smooth, there is no problem. But if something goes wrong with your flight, brace yourself, because there is absolutely zero concern and customer care whatsoever!
Unbelievably horrible service!!",June 2023,"July 3, 2023",1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,
delayed as always,Luxembourg,Zurich,Europe,"Have been taking flight with swiss i think already 5 time from zürich to luxembourg and back not even once they have manage to flight on time always with 30 to 60minutes delayed...
if your time is fix i dont recommend swiss for it.",July 2023,"July 3, 2023",1.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0
SWISS simply DONT LIKE CYCLISTS WITH BIKES,London,Canton of Geneva,Europe,"I pre booked a second piece of luggage as I was bringing a bike. At airport check in I was told I had to register the bike as a bike. Nowhere on your website can I see that I have to identify that extra piece as a bike. The ticket agent at the airport registered it for me, but operations would not load it as there was already 3 bikes checked in (three being the maximum capacity...how can that be?). I spoke on the phone for 22 minutes with a Lina at Swiss customer services looking for a solution. The best she could offer, now after the flight had closed, was telling me to contact the cargo departure and book the bike separately. I then had to rebook my flight and travel on the 17.15 flight, paying a fare change fee of AED 561.22 and delaying our travel by 10 hours. I have never had such poor service from an airline and as compensation want at least a refund on the fare change charges",June 2023,"July 2, 2023",1.0,,,,,,,,
Swiss terrible customer service,Milan,Singapore,International,"Booked business direct with airline Milan Zurich Singapore 
Got an email at the 11th hour saying flight canceled then a follow up saying rebooked China airlines via Shanghai. Immediately emailed Swiss saying I did not want to fly on the Chinese carrier or transit China given I had a bad previous experience. This message was ignored so had no choice. China requires a visa even for transit on the same airline which I didn’t have or even know about it never used to be a requirement and Swiss made no mention of it. So somewhat expectedly my passport was taken at Shanghai by immigration and I was to a room with no idea what would happen next. After a long anxious wait I was allowed to continue to Singapore without explanation and somewhat traumatised. After my trip was over I got a reply to my email to Swiss merely confirming my Air China flight and in no way addressing my concern. I had even offered to catch the train from Milan to Zurich to catch the Singapore bound leg which hadn’t been cancelled, no mention of this either. So I can’t say what’s it is like to fly long haul Swiss business and probably never will.",June 2023,"July 1, 2023",1.0,,,,,,,,
Worst ever,Zurich,Cairo,International,"For the first,  food on board on international flights is paid on flight although it is not a low cost airlines and with a very high price compared to the quantity such a cheap way compared to the ticket price. 
Arrived to Cairo on June 29, 2023 but at least 20 of the passengers did not receive their luggage, my families’ bags did not arrive with the promise to send home in one or two days and we are at the second day with no sign or contacts as they have promised. We did not notice the fine letters saying that their responsibilities in bagging delay or loss is limited to 100 USD for economy passengers (cheap) reference number and telephone numbers given at airport either not answering or busy lines during the times were they have given us to call,  no any indication when our luggage will be handed to us even chatting service on their website is not operating. My advice do not ever use this failure airlines and run away from it if it was offered to you, I gave one star rating to them only because I cannot give lower.",June 2023,"July 1, 2023",1.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0
Swiss = a disgrace,Malaga,Zurich,Europe,"Horrible experience. My checked in bag did not arrive on my arrival on June 28th at 11.30 am. Have received no answer from the swiss staff what happened. Had to claim it online which I did. Tried to call several times and never got a reply. Received an email on the 29th explaining that my luggage was found and will now be delivered and that the courier would contact me to deliver. Now it's the 30th of June 9:35 pm and I have not been contacted and the luggage has not be delivered. This is outstanding, a fraud. It is sad to see how Swiss has developed from being a top class airline 25 years ago to a careless rubbish company. Avoid Swiss! It's a scam! I have a continuing flight tomorrow morning and have to cancel it because I did not recover my luggage yet! Swiss = a disgrace",June 2023,"June 30, 2023",1.0,,,,,,,,
Worst experience ever! Avoid at all costs.,London,Zurich,Europe,"Do not fly with them. The staff at check in were very unprofessional and poorly trained. At the boarding gate, flight kept getting delayed without any explanation. In the end they told us the flight is weight restricted so they deboarded many people. Finally got into the aircraft, only to told after waiting nearly 2 hours that the plane has been wrongly loaded so further delays. Avoid this cheap junk airline and pay little bit extra to fly with reputable airlines.",June 2023,"June 30, 2023",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Claim for Damaged Baggage against Dolfi1920,Munich,New Delhi,International,"The suitcase was damaged while travelling Munich to New Delhi by Lufthansa. 
The replacement was sent by Dolfi 1920 from Czechoslovakia. 
Due to non accompaniment of sufficient supporting documents, Custom duty was levied for which Dolfi1920.de official agreed for reimbursement. Even Bank details were sought for remittance.
From 2nd March,2023 onwards, I am constantly writing them for not reimbursing the amount but, no reply is being received.
Lufthansa Airlines time and again giving the reply that Dolfi1920 is responsible for handling baggage claim therefore contact them.
Very Interguiing situation to whom to contact. Irresponsible,untrustworthy, untrue and deceitful behaviour on the part of Dolfi1920.de At this stage,no further trust and reliability can be made against their untrue and deceitful assurances.
Be cautioned of their sham certitude.",August 2022,"June 29, 2023",1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
My booking was canceled by the airline in May 2022 and no refund was given,Moscow,Johannesburg,International,"Hi, my reservation was cancelled by the airline in May 2022 and I got SWISS Refund Request Confirmation on May 12, 2022.
As of today, June 27, 2023, despite my numerous additional written and phone requests, I did not get any refund or suggestions or even understanding on how to solve the problem.
Date of cancel: May 12, 2022
Date of Swiss Refund Request Confirmation: May 12, 2022
In order to round up this unfortunate situation you are hereby kindly requested to EITHER:
Process the full refund as requested on May 12, 2022 with no further delays of any nature. Your phone support says the only problem is to provide the refund in roubles, if this is the case, I hereby agree to accept the refund in Euros, dollars or any other major international currency. This airline scammed and is not responsible!!!",August 2022,"June 27, 2023",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
A flying sales pitch.,Dublin,Zurich,Europe,Wanna buy something while you sit in our uncomfortable seats?  That about sums up my experience on Swiss Air.,June 2023,"June 27, 2023",2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
Overbooked flights and Supervisor Threatening to not let me in,Dubai,Zurich,International,"Worst experience of my life. DON’T EVER BOOK WITH THEM.! The staff and supervisor at the Dubai airport are so rude and they pick and choose who they let in the flight. After a long wait for check in they told me that they will not be able to give me a boarding pass or choose a seat until after midnight. My flight was at 1:15am and when I asked why they refused to tell me. I got really frustrated as me flight was in an hour and they were checking in everyone else. Then they told me that they over booked the flight and wanted me to wait until they check in other people to see if there’s enough seats for me and couple other people. They refused to tell me what are my other options and when I kept asking they would just tell me to wait. The supervisor was really rude and was threatening to not helping me or getting me in the flight if I continued to ask or refused to wait. The guy at the counter then told me that’s what the airline usually does, they book 20 seats over capacity and that I should not argue with the supervisor because I’m making my situation worst and he might let me wait longer. I had another connecting flight from Zurich to Canada and I had work the next day so I couldn’t miss this flight. Almost all of us who were waiting were women. I had to wait and not knowing what are my other options if I miss this flight. They finally let me in but there were other people who were still waiting. I had to run as fast as I can to the gate because they’ve already started boarding. I’m Never booking with this airline again!",June 2023,"June 27, 2023",1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0
Worst experience ever!!!! Run away!!! Burglars and no respect for their customers,Lisbon,Canton of Geneva,Europe,"In short: 2 flights canceled in a raw, no reimbursement, not even a sorry message!!  They are gross and don’t care about their customers.  
Flight LX2093, 26/06 boarding at 14:05 from Lisbon to Geneva got first delayed 30 minutes  because of a technical issue while we were already onboard, then they told us it was a software issue to print our documents and it would take an additional 20 minutes before take off, finally they cancelled the flight because of the initial technical issue that was supposed to be fixed… 
Proposed alternative flights were all for the next day (it was early afternoon!!) and with no direct flights - but okay this can happen… so we were booked on the flight to Zurich (delayed from 15:00 to 20:00…) where we were supposed to spend the night and then flight to Geneva next day early morning. They sent us 2 vouchers (one each) worth 12€ each to get refreshment while waiting. They resulted to be worth 5€ for both of us… 
We therefore waited from 15:30 until 20:00 in the airport to finally be told that our tickets, which were printed by one of the hostesses at the exit of the flight, got cancelled because of an overbooking!!! How can this happen?!? 
They left us there with no guidance, only saying Swiss air had no rebooking possibilities until the next day and that all hotels were fully booked so we should look for it ourselves. 
3rd attempt finally with TAP airlines was okay but the luggage policy being different, we ended up waiting for our hand luggage on the belt instead of the fast tracking. 
Needless to speak about the additional day off from work we had to take, all costs have been on us and so far not even one email/phone call/sms to explain how to get reimbursed… chapeau Swiss air!",June 2023,"June 26, 2023",1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
Worst airline,Los Angeles,Zurich,International,It was the worst experience. Paid extra and got confirmation for extra leg room. At the airport bumped to economy middle seat. Showed confirmation and was told they can do nothing. The same thing had happened to a couple behind us.  Very disappointing to randomly downgraded fir a 12 hour flight. I will never fly Swiss airlines again.,June 2023,"June 24, 2023",1.0,,,,,,,,
Flight cancelled - Refusing to pay any compensation,Cape Town Central,Amsterdam,International,"My experience with Swiss Airline was incredibly disappointing.
They canceled my flight and caused a 14-hour delay on the alternative flight they arranged. When I tried to contact them for compensation, it was nearly impossible to reach them. They took 10 weeks to respond to my email and nobody was unavailable by phone for compensation complaints. It's unacceptable how they misuse their unavailability to avoid compensating passengers.
They also refuse to pay for any additional costs while they confirmed in an email before hand they will cover these.",March 2023,"June 21, 2023",1.0,,,,,,,,
Horrible Experience,Zurich,Frankfurt,Europe,"This was one of the worst experiences ever to book a Swiss airways flight. I travelled with my family to Switzerland in June 2023 and when we booked a return flight from Zurich to Delhi, we got connecting flights on a single PNR :
1) Zurich to Frankfurt (Swiss airways), 19:05 Departure, 20:15 Arrival
2) Frankfurt to Delhi (Air India), 21:15 Departure, 08:30 (+1) Arrival

The problems are many with this combination:
1) Swiss Airways doesn't allow more than one checkin luggage per person (even when they are within weight limits)

2) Swiss airways leaves you at terminal 1 but gate A while Air India departs from Terminal 1 only but Gate B. The distance from Gate A to Gate B is too large and if you are travelling with family with aged parents, let me guarantee you that you won't be able to catch the Air Inia flight. 

3) Since there is hardly anytime between 2 flights, there is no scope for delay.. however our Swiss flight departed 25mins late, and hence we arrived at 20:40 in Frankfurt.. imagine our situation as we were travelling with parents

4) I paid extra money to get the front row seats so that we will be the first one to exit from Swiss flight. But just 2 hours before the flight, we got the message that  the carrier has been changed. Now it's a new flight and we were assigned seats in the middle. Wow!!! Then why did we pay for the front seats? We were not provided any refreshments in the flight except a bottle of water and one small chocolate.",June 2023,"June 20, 2023",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sardines,Boston,Zurich,International,"I don't often fly economy but did so as part of a family trip and it was a miserable experience. 
I called specifically to get window seats and they were confirmed but when we got our boarding passes someone changed it so we were all seated in the middle row. Yay. 
The seats were placed so close together that my boyfriend who is a very average height couldn't even squeeze his backpack between his legs to put under the seat, and even that was almost impossible to do because there was no under seat room. I'm 5'4"" (about 165cm) and even I had a hard time sitting comfortably in the seat. On the positive it did have a good headrest so that helped during the little bits we were able to get shut eye. 
Food was terrible. I was served pasta and it was soggy and overcooked, it barely had any sauce, nor any flavour. The bread and butter were ok and the dessert was also gross. The only thing that was actually decent was the breakfast croissant. My boyfriend said his beef stew was pretty ok so if you're given that choice avoid the pasta. 
Another thing that's fun about flying on the Swiss airlines is that they wake you up on a red eye when they serve food so that the person behind you can eat but the lady was rather rude about it. As if my 11 year old daughter flying to Europe for the first time is supposed to know these things... so getting back to sleep was fun. Not really. We were trying to get sleep because of a 620am arrival, which meant barely any sleep. 
The only good things were that it's Swiss so the airplane was clean. I made a remark to my Swiss friends about how terrible the flight was and they replied ""oh no! You should never fly swiss economy long distance! It's terrible."" Good to know for next time - we will not be making the same mistake.",June 2023,"June 20, 2023",2.0,,,,,,,,
Lost bag on honeymoon - can’t get an answer from any of their support agents.,Chicago,Zurich,International,"We just arrived in Zurich for our honeymoon to be told that our bags were never loaded in Chicago. We flew business class and arrived at the airport over 2 hours before our flight so I cannot understand how this happened.

We have now spent several hours trying to get ahold of someone who can give us an answer on when our bags will arrive but we keep getting passed to different support agents who eventually send us to a wrong number and we get disconnected. This has been an absolutely terrible way to start our honeymoon. My husband and I are both so frustrated and disappointed and now have to cancel our plans for today as we do not have the belongings we need. 

The most frustrating part has been the terrible service we have received and how difficult it has been to get ahold of anyone to help us. I will never fly Swiss or recommend it to anyone.",June 2023,"June 20, 2023",1.0,,,,,,,,
Worst Airline Ever!,Newark,Zurich,International,"Absolutely ridiculous that you overbooked international flight by excessive amount including business class. Added bag to return flight and refused to correct it to departure flight or issue a refund. And the icing on the cake is the lost luggage! On top of that Swiss makes u check carry on bc it has wheels and doesn't fit in box....90% of carry ons have wheels!!!. Absolutely ridiculous, stick with United or Emirates!",June 2023,"June 18, 2023",1.0,,,,,,,,
Cramped long-haul flight,Zurich,Hong Kong,International,"The twelve-hour flight from Zurich to Hong Kong is far from comfortable. The plane is full with everyone stuck in the narrow, cramped seats for the whole trip. Film selection is somehow limited with few Asian cinema options. Fortunately meals are fine and crew very helpful.",June 2023,"June 18, 2023",3.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0
Terrible airline,Newark,Zurich,International,"Flight was delayed 45 min due to mechanical issues and we barely made our transfer flight to Naples. The plane was crap. For a plane used for an 8 hrs flight you had the room of a domestic flight. One of the head phone ports didn't work,  so I could only hear the movie with one ear. They did not load our luggage on the transfer plane to Naples, and we had to wait for 3 days to get our luggage. Never again...",June 2023,"June 15, 2023",1.0,,,,,,,,
Horrible experience,Charlotte,Zurich,International,"Lost our bags and cannot offer any updates 3 days later. Customer service is a joke, they do not care or have the desire to help in any way. I would avoid Swiss airline at all cost. Aircraft is very worn, flight attendants not friendly or attentive at all, after the meals were served no one collected the finished meal for over an hour leaving all passengers basically stuck in their seats with the food trays left down. Bathrooms were not cleaned.",June 2023,"June 14, 2023",1.0,,,,,,,,
Multiple bad booking and customer service experiences,Zurich,San Francisco,International,Terrible to non-existent customer service with very different outcomes depending upon whom one speaks with. Online and digital services (booking/rebooking) are worse than some obscure 3rd world airline. Really surprisingly bad all around.,May 2023,"June 13, 2023",1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0
Terrible customer service,Cork,Zurich,Europe,"The absolute worst experience with customer service. I attempted to add my dog onto a flight, called the airline to make the request and spoke with several agents and none of them knew how to carry out this task. Swiss sent me to Edelweiss and then I was receiving emails from Lufthansa. There was no communication between the three.  After a week of calling everyday the issue was still not resolved. An agent put the wrong details into my booking request and it was then deleted a couple days before my flight. Also, misinformation about travel bans between the countries I was travelling to and from was given. I arrived 5 hours early for my flight to see if the airport staff there could confirm my booking, as customer service suggested. This was refused, they said they could not provide me with contact information with Edelweiss, who would be operating my flight that day, and then outright refused to attempt to contact them and help me make the booking. Eventually my dog was refused from the flight. The whole lead up to this flight, up to the last few minutes was exhausting and frustrating. The majority of employees I spoke to showed no problem solving initiative or care and lacked the necessary knowledge and training to be dealing with customers.",June 2023,"June 13, 2023",1.0,,,,,,,,
Swiss Air change flight schedule and take money for revised booking and don't refund seat reservation costs.,London,Cairo,International,"I booked a recent flight to Cairo  from London via Zurich.  Swiss Air twice changed the leaving time until the connecting time in Zurich became too tight for comfort.  I rebooked flights with a better interval and was charged a significant booking fee.  I also had to re-reserve seats for myself, my  wife and daughter.  Swiss Air will not refund the original seat reservations.  This is dishonest money-making.  The customer services are not helpful.  I will not use Swiss Air again.",June 2023,"June 12, 2023",1.0,,,,,,,,
"Inept staff , inept customer service , literally this airlines deserves bankruptcy.",Chicago,Milan,International,"Our flight was honestly the worst experience.  Our flight was cancelled once. Then they insist they take our carry on bags. We complied to be nice. Get on the plane, and there is tons of space in overhead.  Ok. No big deal, it will be fine, we will make our connecting fight in Zurich then to milan.   On runway and now say there is an electrical problem and going back to gate.  So typical.  This is literally the THIRD time something similar has happened to us in a year with Swiss / United.  Once was to Japan a few months ago and we didn’t get our bags until the LAST day of trip. In the pics, I show my bag that they say didn’t meet carry on standards. What liars. I’ve flown with this bag dozens of times.  This agent you see in the picture is the customer agent that told me the bag was too big. He also promised there would be no delays etc.   Now we won’t make our connecting flight without our bags.  The executives should resign for running such a poor excuse for an airline.",June 2023,"June 10, 2023",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
No comments. Website is misleading,Vancouver,Vilnius,International,"Late 9 hours to destination. Customer service exceptionally poor, staff can't answer the question or solve an issue so they just hang up! 1 of a kind experience that wasn't expected from European airlines",June 2023,"June 10, 2023",1.0,4.0,4.0,1.0,4.0,1.0,3.0,4.0,1.0
Never Again,London,Bangkok,International,"Swiss lost my luggage on the outward trip and again when returning to Heathrow.  No help at either end, luggage finally arrived  unannounced with no apology.  Numerous emails to (so called) customer service (16 and counting) have brought nothing but nonsense replies.  
The business class experience was also poor so, whatever you do, don't fly Swiss",March 2023,"June 9, 2023",1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0
Really stressful.,Cork,Zurich,Europe,"An easy request has been made very challenging due to an Edelweiss plane chartered by Swiss and sending emails through Lufthansa. They act like they're one entity but there is very little cohesion between airline customer service. 
If you like being batted between three airlines who all blame the next this is the service for you. They all sound confident in the job they're doing but they obfuscate the process to a point where they confuse themselves.
The amount of times I have been asked the same questions and offered solutions to be one day before my flight and unable to get answers still.",June 2023,"June 8, 2023",1.0,,,,1.0,,,,
Avoid do not use,Malaga,Cape Town Central,International,"Its has been over 2 months since you lost all our luggage , and i have  had your email of admission and replied to that 10 days ago and still you do nothing .  You treat good customers like rubbish , your customer service is appalling you send emails from Ida Chingowa who never responds back , you lost us over £9.600 .000 of lost luggage and ruined 17 days in cape town .  I am going to give you the opportunity of 24 hrs then this goes fully  legal",April 2023,"June 6, 2023",1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Horrible Customer Service,San Francisco,Palermo,International,"There was an issue with my credit card being charged, so I called the airline and they told me that the email I received saying there was an issue with my credit card was wrong and that there was no issue and my flight wan confirmed. Then I got another email the next day saying that my ticket had been suspended, so I called again. I talked to 3 different people, they all gave me different information, literally refused to let me speak with a supervisor, told me I had to call my bank, and then they cancelled my ticket 2 days before I was supposed to fly out. Their customer service is atrocious!",June 2023,"June 5, 2023",1.0,,,,1.0,,,,
Very good,Zurich,Bangkok,International,"Flew premium economy from Zurich to Bangkok and was such a pleasant experience from start to finish. Very helpful crew, comfy seats and food was plentiful and actually very good for airline food. Bonus points for the Swiss chocolate as snacks",March 2023,"June 5, 2023",5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
