title,departure,destination,type_of_route,review_text,travel_date,review_date,rating,legroom_rating,seat_comfort_rating,entertainment_rating,customer_service_rating,value_rating,cleanliness_rating,check_in_rating,food_rating
The worst airline,Paris,Washington DC,International,"I’ve been flying with this airlines for 10 years  or more , and their service and rudeness is getting worse and worse by the years , I thought airlines get better but this one is getting worse! This is the last time my family and I will fly with Air France ! 
I don’t recommend it to anyone ! Good luck",2023-03,2023-03-21,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Not kind to others,Paris,New York City,International,Flight attendant traveling business class from Paris to New York remained standing and reversed at her seat while the seat belt sign was illuminated. Loud incessant talking. In NY we would say sir down and shut up you are ruining the flight for everyone around you. Ok Lufthansa and Qatar new customers coming your way. See photo below. I should have taken a video so you could see and the 45 minute ordeal. Disappointed with flight crew for not instructing one of their own to follow the rules.,2023-03,2023-03-21,3.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Crappiest air line,Dubai,Vancouver,International,"I want to change my flight online, but their s**ty website wouldn't work. no phone number to contact, whatsapp messages are not available in 'my country'. no means of getting this thing done. damn it AF. Also their legroom and seats are too f** tiny. Stay away from this glorified junk",2023-02,2023-03-20,1.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0
Terrible time on air france,Detroit,Paris,International,"Flight was very delayed, missed our connection and then air france refused to compensate us for this issue. The flights seem to be run by people who don't know how to schedule flights. Avoid at all costs.",2023-03,2023-03-20,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
compliments of the great service on board,Paris,Miami,International,"very professional and kindly crew. special thanks for......Stephanie leleux
it was a long trip but she makes it amazing",2023-03,2023-03-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Completely incompetent staff,Nairobi,Paris,International,"This lady doc verifier asks me for a paper I don't know of. I ask her which paper? She asks the colleague who whispers 'validity' I am like I didn't get any validity letter. She offloads me. So I call canadia border service who tells me they shouldn't ofload. The procedure is that they call us and we get them an OK to board since you are not kenyan. Now every leader vanishes and the rest completely dont have have an idea what to do.  I called the airline representative and she told me her supervisor was on the way. I called again several times until there were no answers. From 2230hrs till 3am when I left not even the airline rep showed up.
I just said WOW! 😮 

Don't expect any customer service from the ground staff. But the cabin crew at great",2023-03,2023-03-17,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
8.4/10=11 EUR Free Voucher due 2hr. Late & V.G. (Meal + Screen without Ar. Subtitle Movies + on-line Booking with Matrix,Paris,Havana,International,"- I ride 4 Airplanes, 2 of them with long distant: that were (3+4/3+3) Seat system & approximate Full.
- Reservation: Via (On-Line): they now have indirect matrix that show flexible +/- 3 days Prices so you can find easily the Lowest price but this option doesn’t appear in the home page? And during Payment add slight Fee depends on payment type & without Redeem … Via (Hot-Line): At last, I used it due my difficult payment for a special reason.
- Meal: (BR) is limited with Packed Items but contained all nutrition elements … (Lunch /Dinner) is with 2 options and not v. large Size but often Tasted … (Snack) is at Long-Distant trip, add V.G. multi-types Snack Box plus at rear plane have open Drinks only, before it was contained some items also,
- Entertainment Screen: is easy use with full of Options but without Games for seniors & I can’t find Arabic Subtitles Movies.
- Gen.: (Check In & Boarding & Toilet): V.G. … (Departure & Arrive T.): Normal.",2023-02,2023-03-17,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0
"Absolutely horrible airline, never take it, totally disorganized and unethical",Dallas,Athens,International,"Worst experience ever. Bought tickets from DFW to Athens via Atlanta on Air France but to fly with DELTA. Air France, Delta and KLM supposedly cochair but they are very disorganized. AVOID buying tickets from US to Europe with any of them!!!
After paying for the full ticket in November, Air France arbitrarily changed my return in January to a two stop return with over 3 hours delay. After tens of  wasted hours, I reached someone to fix it and instead, they cut the portion from DFW to Atlanta.  I tried to fix this and instead, they arbitrarily, without notice, they charged my card for an additional $250 and now refuse to credit me.  Totally untrustworthy airline,  I really regret buying a ticket with them. Shame shame on their leadership.",2023-03,2023-03-16,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,1.0,3.4978647686832742,1.0,3.0819906910132473
Worst national airline,Paris,London,Europe,"As a national airline they are pitiful. First of all CDG terminal 2E, whilst spacious and clean, has a very poor selection of food options, and if you are not French then expect to be subject to the slowest passport checks. Last call was announced before any passengers had boarded. The hidden queue had everyone standing in the air bridge for 45 minutes. Then once we finally all got seated we then sat on the gate for 1.5 hours to get an air traffic slot.  No substance or apology - is this learnt at birth ?",2023-03,2023-03-15,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Never take this risk again,Montreal,Paris,International,"Overbooking. 
I had spent 2 days more in foreign country, missed my appointments, and lost money. Compensation for food and hotel was never returned. Technical support instead of excuses started to blame me, then my bank, then web-page, (I've bought tickets from there official page), then just cad.
I moved the case to lawyers.",2022-11,2023-03-14,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Flight from CDG to Cairo,Paris,Cairo,International,"I am writing this review because of the service I received on Air France Flight AF570 on the 15th of February. I would like to acknowledge flight attendant Anthony Le Coze for the wonderful service he gave my husband and I. 

Thank you Anthony for your service.",2023-02,2023-03-13,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0819906910132473
Can’t be trusted,Paris,Oslo,Europe,"They changed my booked seat without notice. As a man of almost 2 metres with long legs, I’m requiring an isle seat. It’s not just a preference, my legs literally don’t fit in otherwise. Therefore it caused me great discomfort that they changed me to a window seat without reason sometime on the day of the flight.

They also fully boarded the plane even though it was in need of repair (two broken wheels!) and so we were stuck in there for ages. 

Safe to say, will never use them again.",2023-03,2023-03-13,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Frond desk clerks at Mexico airport luggage pick-up point don't care about the customers,Paris,Mexico City,International,"My luggage arrived damaged, and the front desk ladies just tried to get rid of all the customers which wanted to report an issue.
They did not care, they provided wrong information, and just called next in the row.
Now I have a damaged luggage which I do not know who will repair.
And AF's web page does not allow to file two complaints from the same flight, one for the luggage and another one for no customer service. ""page error"" message is their way to reduce the amount of complaints. And there is no option to report poor service at the arrival airport.",2023-03,2023-03-13,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0
WORSE COMPANY EVER,Milan,Lima,International,"Four months ago I had to cancel my trip to Perù due to the golpe still going on. After many troubles, I was finally able to request the cancellation and refund (through Edreams).
After taking 4 months to process my request, they sent a refund for just for half of the payment you received, with no effective reason. 
I was not given any other possibility than the refund request, but they didn't even provide a voucher for the remaining part. I will probably proceed with legal actions to enforce the refund.
I gave 1/5 but it should be 0/5.",2022-12,2023-03-13,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Never using Air France again. You couldn't make it up!!,London,Rome,Europe,"Air France failed to advise us in advance that service could be affected by a strike in France, if they had we could have changed to a direct flight. So we flew to Paris, the flight was late, we missed our connection to Rome. Their solution was to transfer us to KLM and fly us from Paris to Rome VIA AMSTERDAM??!! When the flight to Amsterdam was also delayed by the strike and we knew we would miss the connection to Rome they refused to have any more to do with us, saying it was now KLM (their partner airline) who would deal with us and give us overnight accommodation in Amsterdam.  They told us if we wanted to stay in Paris and get a flight from there to Rome the next morning they would not pay for it. Many upset and angry passengers at the desk and four ""customer service reps"" hiding in the office at the back having a chat, leaving two overworked staff to deal with it. The agent we eventually saw admitted that we'd be better off leaving France as the strike was expected to continue the next day.  The only useful communication we got from them. So we went to Amsterdam, and eventually got to Rome after 28 hours of travel. Bad enough, but on the way back 3 days later (no strike now) the same thing happened, the flight was 45 minutes late leaving Rome and we were advised to ""run through the terminal"" and we might catch the connecting flight home. Guess what? The connecting flight was actually on time, and despite getting to the gate 10 minutes before, they refused to let me on. I was at least given accommodation in a CDG airport hotel, but finding your way out of the terminal is a nightmare, inadequate signage, nobody around to help, I eventually found 4 red jacketed ""helpers"" standing in the station having a chat and the helped me find the shuttle. The only pleasant experience of the day was the kind guy behind the Ibis check in desk, but guess what? He was English! I have never in my life had a worse experience, and I fly a lot.",2023-03,2023-03-13,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0
Old airplanes / uncomfortable business class,Athens,Marrakech,International,"From where to start with this mess called Air France? 
Business class seats have the same distance with economy class. All 4 flights delayed. I lost both times connections due to delays. 
Not clean cabin. 
The crew was very polite but had no clue or did not want to deal with the passengers who lost their connection.

Just a really bad experience on everything. 

I strongly suggest to avoid this airline.",2023-03,2023-03-12,2.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Air France lost my belongings and their remboursement policy is just a joke,Paris,Florence,Europe,"AirFrance has lost my baggage and didn't provide me the slightest support when I called the earth team at Charles de Gaulle airport. Moreover they corresponded me a compensation which, not only is ridiculously inferior to the real amount I have lost, but that I will also never receive as they transferred the money to the WRONG BANK ACCOUNT. I believe that AirFrance reimbursement policy is only a fassade and I consider myself absolutely dissatisfied with this treatment as:
 
- AIR France only accepts paper receipts as proof of payment, no card movements or bank statements are accepted.  I would like to know why in 2023 are bank statements not an acceptable proof of payment, given that they include my full name and my card number they are q more solid proves of my personal purchases compared to a nameless receipt. Anyways, if this is the rule you should the victims know from the beginning. Failing to do so, naturally, jeopardizes their capacity of receiving their due compensation.

- they asked me to provide paper receipts three/four months after my baggage was lost. How do you expect people to keep paper receipts of any kind of item for months after they were bought? 

- air France transferred the forfeit reimbursement to the wrong bank account, as they didn't check my bank details first. 

I strongly suggest to avoid this irresponsible air company.",2022-11,2023-03-12,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Just another horrible airline,Boston,Paris,International,"Why does flying have to be barbaric! We booked premium economy months in advance. Air France change our flight twice during that time, which resulted in our return flight changing from 4PM to 6AM. 

And despite that my husband and I had assigned seats with our class of ticket, when we ""checked -in"" for our flight we found we had been moved and were rows away from each other, and the only available seats were other singles scattered throughout the plane.

Flying sucks!",2023-03,2023-03-12,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0
"Avoid at all costs, scam airline",Birmingham,Paris,Europe,"Been sat on the runway now for two and a half hours, it went from ‘need to de ice the plane’ to ‘the runway is too icy’ to ‘flights been cancelled’ yet they still wont let us off of the plane, spent too long now sitting around doing nothing with no transparency, they treat paying customers like dogs, take their money then ignore them, and dont even take off the plane. Overall id rate them a 0/10 however that wasnt an option on here, theres been zero transparency, the worst customer service and they definitely should not be acting like they will be able to fly when they blatantly arent going to.",2023-03,2023-03-09,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Quick and Easy,Paris,Manchester,Europe,"This was just a short hop from Paris to Manchester but came at the end of a very long haul journey. To that end, it was important it went quickly and smoothly and it certainly did.

The staff were excellent from boarding till disembarking and everything ran smoothly. There wasn’t time to serve drinks but we were given bottles of water which were appreciated and comfort levels were quite high for economy.",2023-03,2023-03-09,5.0,3.0,4.0,3.1219191587249426,5.0,5.0,5.0,5.0,3.0819906910132473
Super Service,Singapore,Paris,International,"We were lucky enough to be in business class for this long haul flight and it was excellent. The staff were the people who made it as they were fun but very professional and looked after us superbly.

The entertainment system was excellent with great noise cancelling headphones and a very good selection of films.

 The two meals we had on the flight were both superb and served with excellent wines and accompaniments. This was a 13 hour flight, but it didn’t feel it is the level of comfort and service was just top class.",2023-03,2023-03-09,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
The Worst Airline EVER,Washington DC,Paris,International,"On Wednesday 2/22/23, my boyfriend and I were scheduled to travel back to the US from Paris, France. Due to the lack of help, direction, understanding, and competence of the Air France employees, we missed our flight home. 

Upon arrival there was a lack of communication regarding where to check in and what we had to do for the tax refund. The check-in and the refund process took longer than expected due to lack of direction from airport employees. When we finally arrived at the TSA line I asked the TSA employee if we would make our flight due to the time. We were told by 3 TSA workers we would make our flight, and they refused to move us ahead of the line. 

Once it was my turn to walk through the scanner, my bag was pulled for further search. The elderly woman ahead of me had an issue and made a scene because she was going to miss her flight. 

Instead of continuing with TSA searches most of the TSA workers stopped working to tend to the elderly woman. In the middle of this drama I told a TSA male worker I had to go or I'd miss my flight. He aggressively told me it was not his problem and I have to wait. All of the workers refused to acknowledge my concerns and ignored me.  

My boyfriend went ahead of me to the gate to explain the situation to the Air France boarding team. A black male worker (unsure if he was management) rudely dismissed my boyfriend when he tried to explain the situation.  My boyfriend proceeded to show him on Facetime what was going on at the TSA search. The Air France workers were now fully aware of the situation.  By the time I arrived at the gate, they closed the doors and refused to let us on the plane. 

We asked why they didn't say from the beginning we wouldn't be let on? We also question why they were so aggressive and mean to us. At this point the workers became aggressive. My boyfriend approached the black male worker to ask his name for this report. He refused to provide his name and told my boyfriend, ""don't worry about my name, I have your information"". The manager on duty proceeded to get in my face, point his finger and yelled telling me to shut up, to behave and not act like an American, and then threaten to call the cops. 

They then refused to help us at the gate with ticketing. We were sent to 5 different locations throughout CDG to try to get our flight rebooked. Every ticketing booth gave a new reason as to why they could not assist us. 

My boyfriend ended up calling Delta directly, which is the ONLY reason we had a flight for the following day. 

We had to pay for the flight change and hotel. I also had to use my last sick day at work due to this inconvenience.

We flew home business class which was FILTHY! Considering the amount of viruses and the amount of money spent to travel in business class; I was shocked at the amount of dirt and filth on our seats. I have pictures and video of the seats and dirt I cleaned off.

Jointly and separately my boyfriend and I travel often around the world and throughout the USA; we've never been treated this way, let alone threatened by people who are supposed to make travel safe.

This is my first time doing this type of report. I feel strongly about this and believe the air travel department should know Americans are not welcomed or treated well in Paris; more specifically CDG airport. 

I would like this entire situation investigated. I have an image of the manager who threatened us. I’m sure the airport has cameras to validate my story. 

I would also like a refund considering the conditions of the plane and how we were treated.

I am open to conversation and can provide all evidence via email or hard evidence via mail.",2023-02,2023-03-07,1.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0
Lost luggagw Italy,Paris,Rome,Europe,"We had our luggage lost in a flighr fro Paris to Rome. It would not bw a big deal if Air France handled it properly and quickly. On the day of our arrival in Rome the company was already aweare of our problem and knew that the luggage was at Paris. It has been 3 days, and Air France has not been able yet to delver our luggage.
Reimburaent for immediate need was not an option.
So thod is a terrible company on how to handle customer service.",2023-03,2023-03-07,2.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
PLEASANTLY SURPRISED,London,Havana,International,"I read some 'indifferent' reviews of Air France online but booked because it had the most convenient timings at both ends of the journey.
I was pleasantly surprised with all 4 journeys with AF during our trip to Cuba. The 777 was fairly new, clean, tidy and as comfortable as can be in economy - I'm 6ft 2 inches tall and had enough room in my seat.
On board entertainment was good with a decent range of new and more recent / popular films & TV shows.
The staff were very helpfull & pretty happy, as opposed to some of the reviews I read and the food service quick & efficient.
The food itself was just adequate but what do you expect from any airline in economy.
I'd have no reservations about flying with AF again",2023-02,2023-03-07,4.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Great service,Helsinki,Prague,Europe,"I traveled with this company throughout Europe. Once the flight was cancelled and the company held the situation well. As a passenger, I was not get disappointed and did not get upset in any way. The company provided a great hotel for that night. Also, ticket money were reimbursed to my account shortly after I did the request.",2023-01,2023-03-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Daylight robbery / MISSING LUGGAGE,Birmingham,Luanda,International,Air France lost my luggage and found within 1 day I mean arvin aviation and Luanda airport did cuz Air France can’t move a finger . I’ve asked arvin aviation to send my luggage on the next available flight and that flight was via Dubai and apparently the luggage was stuck in Dubai and Dubai wasn’t answering about whereas my luggage was after 21 days of no one giving a care ( from Air France ) I paid someone in Dubai to take care of the case and speak with emirates and today they say they never received the luggage and Birmingham airport says that the luggage is not with them ???? The way this airline wash their hands when it comes to this cases it convinced me that they allow their staff to steal their clients belonging because where is my luggage ? This allow them to do what they want because they take no responsibility whatsoever when a luggage is lost .,2023-02,2023-03-05,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Air France  Stands above the Rest -!!,Madrid,Paris,Europe,"Superior Experience

My review on my first Air France flight, from Madrid to Paris! 

I have flown millions of miles in first class, premium class and coach, and have achieved Ambassador level status at major hotel chains, and while I’ve had the pleasure of experiencing excellent service, AirFrance stands out above and beyond all of my travel experiences!

From booking, through the most amazing check in experience, to the people and airplane, 100 out of 10 experience !!! WOW WOW WOW! 

Superior Flight Check In: The check in process and web design are both flawless, intuitive, easy and fast! It’s so good, I never want to fly another airline again! 

Superior Team: I believe the gate agents and flight attendants deserve to be titled Humble Airline Executives. They are professional, wildly competent and intelligent, and exude both leadership confidence and humbleness simultaneously. They are truly a level above any team I’ve experienced in over 30 years of travel.  

Superior Plane: the isle is wide enough to pass effortlessly with a carry on behind you, the seats are comfortable and the plane feels modern and fresh! 

I don’t know what more anyone could ask for on a flight !

I LOVE AIR FRANCE and highly recommend the experience to all.

Sincerely, and with all my respect and appreciation, Donna",2023-03,2023-03-05,5.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Disappointing,Birmingham,Luanda,International,"Haven’t had time to make a proper complaint but here I am . I am extremely disappointed with Air France , very unhappy with this all situation , I’ve felt neglected since my luggage disappeared, Air France you demonstrated that you don’t care about your customer at least not me , I haven’t been contacted by Air France not even once . I am the one contacting you since day 1 , staff show no care in the world to solve the problem , very unhappy with customer service , poor engagement , I’ve called several times and all your staff could say to me and show is that they don’t care and they can’t do anything same number but different information as well , each person give me different opposite updates about whereas my luggage was as well , staff need some training and please do better it’s disappointing a company like yours have this type of service . 

I had the unfortunate incident of not putting a AirTag on my luggage but never thought this would happen , had to spend a fortune on clothes and products that were also meant for leisure because of your negligence with my luggage . I’m not feeling that you’re dealing with this case properly as well . Have made a claim a few days ago and you guys also take so long to answer ? Ugh ….",2023-02,2023-03-04,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Website fares,Amsterdam,Chennai (Madras),International,"They display very low price but cannot book. For few consecutive days in june they had low fares but within 10 minutes they changed it more than double for all the days. I called up the call center and she gave me much higher fares, 66000 as against 22000 approximately. how can airfares go up to more than 3 times within 30 minutes that too for travel 3 months ahead from Amsterdam to Chennai. I will never trust these guys",2023-03,2023-03-03,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
"Missing Bag, costumer service and airport services.",Canton of Geneva,Miami,International,"We flew from Geneva to Miami with a connecting flight in CDG Paris. 

We flew on Sunday the 26th of February. Before landing in Miami, we were informed our bags were delayed. 

An employee from AirFrance was waiting for us to take our info and provide the claim number. He stated that the bags were located and were going to arrive next day. 

The following day, we received 2 bags out of 3. As logical we contacted AirFrance as soon as possible through all possible channels to inform them we were still missing a bag. To be sure we decided to pass by the airport, to make sure they were informed, it looked like they didn’t. 

Next day, we called again same response no news as where the bag was. As a result, we decided to pass by the airport again. We spoke we the same employee that received us when we landed and incredibly he didn’t even know that we where missing a bag (he is the guy in charge apparently for missing bags). Even though we called and went to the airport. His response was that we were doing everything wrong, that the costumer service for missing bags is not for that.. 

Yesterday we called again to both “departments” costumer service for missing bags, which is the one AirFrance provides on the website and to the Miami International Airport AirFrance Staff. And they Still don’t know where the bag is. 

I don’t recommend anyone to flight on AirFrance! Avoid this airlines because the customer service is there for nothing, it doesn’t exist!!",2023-02,2023-03-02,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Horrible Communication. Waited days for my luggage.,New York City,Paris,International,I left New York to travel to Paris. When I arrived to Paris my luggage wasn’t there. They gave me a file number and told me to wait. It has been 3 days and I still haven’t received my luggage. I have had no clothes or belongings during that time and they have continued to make it very difficult to locate my bags. Worst experience I’ve ever had.,2023-03,2023-03-02,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Refund disaster,Paris,Bergen,Europe,"This trip was made necessary by a flight from JFK, New York that turned around mid flight.  This resulted in this extra flight in order to connect with our travel plans.  We had to pay for the extra flight with the understanding that it would be refunded.  This occurred September 2022.  From then until now we have been approved for the refund but the airline has not sent us the money.  All banking information we send is rejected; they will not send a check; they will not refund to the credit card on which the was charged.  Not only that but if we send a separate inquiry we are told the claim is being handled by a separate agent and then the sign the same name as the other agent already involved!",2022-09,2023-02-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I need my money back $$200,Dallas,Chennai (Madras),International,"Air France is saying that it is under travel agency and they can not help.  Travel Agency is saying that talk to AIr France. Then who is responsible for my money? I am going to drink a poison to die. I am having chest pain. I spent 9 hours with flydelafare.com. I have booked my ticket with flyfaredeal.com. I am alone in USA with my kids, Now, I am cancelling my ticket to get my full money $4200. I do not have a money to go back any extra money. So, I am trying to cancel and to get my $4200 from flyfaredeal.com. They are blaming Delta airlines, Air France airlines. I can go to other airlines to books my new tickets. If I die or something happened to me, please take care of my kids.",2023-02,2023-02-27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Excellent care,Marrakech,Toronto,International,"On my first flight, from Marrakech to Paris, I started feeling sick and hyperventilating. The crew immediately attended to me trying to help me breathe, giving me oxygen, and talking me through the events. They brought me to lie down and made a makeshift bed on the floor with blankets and pillows, sat with me until I calmed down, and proceeded to check on me every few mins. I’m presuming he is the head of the crew, and I apologize because I don’t remember his name, but he was amazing. Caring, attentive, gentle, and thorough. The others took turns checking in and reminding me that I could ask them for anything that may help whenever I need. They gave me different drinks, hot water, chamomile tea, and tried to get me to eat something as well. Once I started feeling better, they let me fall asleep. Gently waking me to bring me to my seat for landing, they said they had let the next crew for my flight from Paris to Toronto know that I may need medical assistance. When I boarded the next flight, the crew already knew about me, knew some things that helped on the previous flight, and reminded me that they would also help in anyway they could. I was feeling significantly better on this flight and didn’t need anything but hot water after eating but they continued to make sure I was ok every time they walked by. I’m very thankful for their support and care today.",2023-02,2023-02-27,5.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Avoid at all costs!,New York City,Manchester,International,"We have just returned home from New York, we flew with air france. Arrived at JFK and spoke to one of their staff members as we wouldn’t see our flight number. We was informed that the flight had been changed and we was now flying from Newark! 
We wasn’t  informed about this change and it still had JFK when we checked in. 

Staff were really rude, they told us that we would have to get a taxi from one airport to the other which would of cost a lot of money. After being on stand by for hours we was eventually put on a flight!! 

Avoid at all costs!! They don’t tell you when flights have changed and blame it on ‘technical issues within the airport’",2023-02,2023-02-27,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Air France - Poor Customer Service,Johannesburg,Bologna,International,"I traveled with Air France from JHB to Bologna Italy
Upon arrival in ITALY my luggage never arrived 
I was told that luggage would arrive that evening only to be delivered to my hotel 4 days later

When calling air france they tell me to speak to courier company… thats not worried about the delivery. 

Air France only paid back 50% of my essentials claim, 
Charged me for being overweight by 3kg on my flight back (125 Euro) …. Not realizing that i had to go buy winters clothes and then successfully accepted by seat upgrade only to find that my upgrade never materialized 

Now i have emailed them to ask for refund on 1) overweight charge and 2) seat paid for but not received 

This is now 4 weeks back and still no refund.

Never again Air France.",2023-01,2023-02-25,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Lost luggage since 9 months,Mahebourg,Paris,International,"Worst experience ever !
9 months that we have been waiting for a 23kg luggage.
My husband and his grandpa both had a LHR layover from MRU to CDG last year. Both lost their luggage. Thankfully, after so many calls, complaints and visits to the airport, a month and some days after his grandfather got his bag back.
My husband's though, which they said they would deliver the next day never came. It is full of stuff we hold on to emotionally. We call them everyday, some days without answer and when they do, they are so mean and unhelpful.
Worst customer service ever experienced ! They should not be allowed to operate with so many failures in delivering customers their goods.",2022-06,2023-02-21,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0
Double standard,Nairobi,Montreal,International,"I recently flew with AirFrance from Nairobi, Kenya, to Montreal, Canada, with a 12+ hour layover in Paris CDG. The service on the plane was mostly courteous though on more than one occasion, I did overhear some of the flight attendants openly complain about some of the passengers. I expect more professionalism from an airline of this grade. 

For my long layover in Paris, CDG, I opted for buying a day access to the lounge. When it was time to pay, around 79 Euros, the lounge receptionist suddenly changed her mind and notified me that the lounge was full; priority was to be given to business class travellers. It was around 6:30am on a Saturday and I could clearly see the lounge was only at about 10% capacity. I don’t know what made her change her mind but from thereon, there was no reasoning with her. She did offer me to change my ticket for a business class ticket for close to 600 Euros, which I declined.  

I am a frequent user of the Air Canada lounges around the world and have never experienced what I can only attribute to snobbism. I had already been quoted a fee for access to the lounge. 🤷🏻‍♂️

Air France did not score a lot of points with me that day!",2023-02,2023-02-17,3.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
Fantastic overall experience. Amazing food and service. 5 STARs,Florence,Washington DC,International,"I flew Air France in Business Class last November.  From the moment we arrived at the airport in Florence, IT , connecting in Paris and arriving at Washington Dulles, the entire experience was incredible.  Airport staff was friendly and efficient. Service onboard each flight was professional, attentive and friendly. True professionals the way flight attendants used to be in the '60s and '70s.  The food on both flights was as fine as a 5 star French restaurant.  Simply amazing. I've been in the travel industry for over 45 years and experienced in-flight service on many different airlines in all classes over the years.  I have never experienced such perfection as these Air France flights. This is not the Air France I remember from the '80s. They used to be awful.  However, if this is the new Air France,  I will fly them whenever I can in the future.",2022-11,2023-02-17,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
Awful airline with the worst customer service!,Manchester,Rio de Janeiro,International,"Air France lost my baggage on both outbound and return flights. Both were returned in 48 hours however this happened to a lot of the other passengers on both flights. The staff at the airport didn’t seem to care that peoples luggage was lost and I believe that is because it happens so frequently!

They made me pay £400 at the check in desk. I had changed my outbound flight weeks before flying and had paid the difference and my new ticket was sent out to me. However when I got there they said I had not paid and demanded the £400 else I could not fly. 
The worst part is the complaints service they have, they reply with a generic sorry and then close the complaint meaning you are unable to reply. I have sent several complaints, made several phone calls and sent several emails however getting nowhere. No one seems to know how to handle complaints efficiently, I’m still waiting to talk to the right person let alone receiving my money back!
Absolutely awful customer service, with no regard to their passengers! Would not recommend at all to anyone thinking about using this airline.",2023-01,2023-02-17,1.0,3.256587202007528,3.118511569731082,3.1219191587249426,3.0816201288738876,2.9329363835788156,3.4978647686832742,3.2173455056179776,3.0819906910132473
